# TEMPERATURE = 8.500000e+01
# FREQ WR(AV) WI(AV)
8.31763771103e+02 1.21503434200e+03 -4.50269267438e+02
8.51138038202e+02 1.20815849817e+03 -4.58149675439e+02
8.70963589956e+02 1.20104153206e+03 -4.66059322997e+02
8.91250938134e+02 1.19367848217e+03 -4.73991146580e+02
9.12010839356e+02 1.18606457780e+03 -4.81937672708e+02
9.33254300797e+02 1.17819526765e+03 -4.89891015613e+02
9.54992586021e+02 1.17006624971e+03 -4.97842876768e+02
9.77237220956e+02 1.16167350212e+03 -5.05784546450e+02
1.00000000000e+03 1.15301331515e+03 -5.13706907512e+02
1.02329299228e+03 1.14408232395e+03 -5.21600441553e+02
1.04712854805e+03 1.13487754203e+03 -5.29455237627e+02
1.07151930524e+03 1.12539639524e+03 -5.37261003678e+02
1.09647819614e+03 1.11563675599e+03 -5.45007080822e+02
1.12201845430e+03 1.10559697760e+03 -5.52682460633e+02
1.14815362150e+03 1.09527592839e+03 -5.60275805529e+02
1.17489755494e+03 1.08467302531e+03 -5.67775472375e+02
1.20226443462e+03 1.07378826678e+03 -5.75169539343e+02
1.23026877081e+03 1.06262226444e+03 -5.82445836109e+02
1.25892541179e+03 1.05117627345e+03 -5.89591977358e+02
1.28824955169e+03 1.03945222099e+03 -5.96595399610e+02
1.31825673856e+03 1.02745273266e+03 -6.03443401278e+02
1.34896288259e+03 1.01518115630e+03 -6.10123185870e+02
1.38038426460e+03 1.00264158295e+03 -6.16621908189e+02
1.41253754462e+03 9.89838864627e+02 -6.22926723342e+02
1.44543977075e+03 9.76778628423e+02 -6.29024838320e+02
1.47910838817e+03 9.63467286704e+02 -6.34903565878e+02
1.51356124844e+03 9.49912043061e+02 -6.40550380386e+02
1.54881661891e+03 9.36120893716e+02 -6.45952975284e+02
1.58489319246e+03 9.22102624133e+02 -6.51099321729e+02
1.62181009736e+03 9.07866800616e+02 -6.55977727993e+02
1.65958690744e+03 8.93423756735e+02 -6.60576899128e+02
1.69824365246e+03 8.78784574449e+02 -6.64885996386e+02
1.73780082875e+03 8.63961059876e+02 -6.68894695857e+02
1.77827941004e+03 8.48965713702e+02 -6.72593245787e+02
1.81970085861e+03 8.33811696291e+02 -6.75972522008e+02
1.86208713666e+03 8.18512787628e+02 -6.79024080928e+02
1.90546071796e+03 8.03083342290e+02 -6.81740209519e+02
1.94984459976e+03 7.87538239686e+02 -6.84113971789e+02
1.99526231497e+03 7.71892829925e+02 -6.86139251209e+02
2.04173794467e+03 7.56162875663e+02 -6.87810788636e+02
2.08929613085e+03 7.40364490392e+02 -6.89124215295e+02
2.13796208950e+03 7.24514073664e+02 -6.90076080438e+02
2.18776162395e+03 7.08628243786e+02 -6.90663873359e+02
2.23872113857e+03 6.92723768572e+02 -6.90886039505e+02
2.29086765277e+03 6.76817494751e+02 -6.90741990493e+02
2.34422881532e+03 6.60926276674e+02 -6.90232107902e+02
2.39883291902e+03 6.45066904944e+02 -6.89357740817e+02
2.45470891568e+03 6.29256035629e+02 -6.88121197125e+02
2.51188643151e+03 6.13510120667e+02 -6.86525728698e+02
2.57039578277e+03 5.97845340104e+02 -6.84575510616e+02
2.63026799190e+03 5.82277536728e+02 -6.82275614682e+02
2.69153480393e+03 5.66822153659e+02 -6.79631977552e+02
2.75422870334e+03 5.51494175405e+02 -6.76651363828e+02
2.81838293126e+03 5.36308072828e+02 -6.73341324552e+02
2.88403150313e+03 5.21277752432e+02 -6.69710151560e+02
2.95120922667e+03 5.06416510294e+02 -6.65766828197e+02
3.01995172040e+03 4.91736990930e+02 -6.61520976921e+02
3.09029543251e+03 4.77251151288e+02 -6.56982804345e+02
3.16227766017e+03 4.62970230024e+02 -6.52163044284e+02
3.23593656930e+03 4.48904722122e+02 -6.47072899340e+02
3.31131121483e+03 4.35064358879e+02 -6.41723981610e+02
3.38844156139e+03 4.21458093208e+02 -6.36128253031e+02
3.46736850453e+03 4.08094090147e+02 -6.30297965878e+02
3.54813389234e+03 3.94979722415e+02 -6.24245603924e+02
3.63078054770e+03 3.82121570817e+02 -6.17983824691e+02
3.71535229097e+03 3.69525429244e+02 -6.11525403225e+02
3.80189396321e+03 3.57196313990e+02 -6.04883177769e+02
3.89045144994e+03 3.45138477072e+02 -5.98069997665e+02
3.98107170553e+03 3.33355423216e+02 -5.91098673776e+02
4.07380277804e+03 3.21849930174e+02 -5.83981931672e+02
4.16869383470e+03 3.10624071989e+02 -5.76732367771e+02
4.26579518802e+03 2.99679244851e+02 -5.69362408602e+02
4.36515832240e+03 2.89016195191e+02 -5.61884273285e+02
4.46683592151e+03 2.78635049626e+02 -5.54309939310e+02
4.57088189615e+03 2.68535346422e+02 -5.46651111639e+02
4.67735141287e+03 2.58716068135e+02 -5.38919195132e+02
4.78630092323e+03 2.49175675092e+02 -5.31125270258e+02
4.89778819368e+03 2.39912139424e+02 -5.23280072028e+02
5.01187233627e+03 2.30922979355e+02 -5.15393972059e+02
5.12861383991e+03 2.22205293496e+02 -5.07476963657e+02
5.24807460250e+03 2.13755794885e+02 -4.99538649793e+02
5.37031796370e+03 2.05570844584e+02 -4.91588233817e+02
5.49540873858e+03 1.97646484615e+02 -4.83634512772e+02
5.62341325190e+03 1.89978470084e+02 -4.75685873113e+02
5.75439937337e+03 1.82562300337e+02 -4.67750288695e+02
5.88843655356e+03 1.75393249037e+02 -4.59835320823e+02
6.02559586074e+03 1.68466393037e+02 -4.51948120206e+02
6.16595001861e+03 1.61776639998e+02 -4.44095430637e+02
6.30957344480e+03 1.55318754658e+02 -4.36283594224e+02
6.45654229035e+03 1.49087383731e+02 -4.28518558001e+02
6.60693448008e+03 1.43077079386e+02 -4.20805881765e+02
6.76082975392e+03 1.37282321303e+02 -4.13150746970e+02
6.91830970919e+03 1.31697537303e+02 -4.05557966548e+02
7.07945784384e+03 1.26317122549e+02 -3.98031995490e+02
7.24435960075e+03 1.21135457355e+02 -3.90576942089e+02
7.41310241301e+03 1.16146923611e+02 -3.83196579682e+02
7.58577575029e+03 1.11345919873e+02 -3.75894358817e+02
7.76247116629e+03 1.06726875160e+02 -3.68673419710e+02
7.94328234724e+03 1.02284261491e+02 -3.61536604905e+02
8.12830516164e+03 9.80126052234e+01 -3.54486472062e+02
8.31763771103e+03 9.39064972486e+01 -3.47525306770e+02
8.51138038202e+03 8.99606020897e+01 -3.40655135341e+02
8.70963589956e+03 8.61696659683e+01 -3.33877737497e+02
8.91250938134e+03 8.25285238938e+01 -3.27194658915e+02
9.12010839356e+03 7.90321058358e+01 -3.20607223568e+02
9.33254300797e+03 7.56754420356e+01 -3.14116545833e+02
9.54992586021e+03 7.24536675165e+01 -3.07723542312e+02
9.77237220956e+03 6.93620258469e+01 -3.01428943357e+02
1.00000000000e+04 6.63958722121e+01 -2.95233304263e+02
1.02329299228e+04 6.35506758479e+01 -2.89137016100e+02
1.04712854805e+04 6.08220218861e+01 -2.83140316195e+02
1.07151930524e+04 5.82056126625e+01 -2.77243298224e+02
1.09647819614e+04 5.56972685319e+01 -2.71445921921e+02
1.12201845430e+04 5.32929282376e+01 -2.65748022401e+02
1.14815362150e+04 5.09886488746e+01 -2.60149319080e+02
1.17489755494e+04 4.87806054883e+01 -2.54649424213e+02
1.20226443462e+04 4.66650903456e+01 -2.49247851032e+02
1.23026877081e+04 4.46385119135e+01 -2.43944021503e+02
1.25892541179e+04 4.26973935778e+01 -2.38737273703e+02
1.28824955169e+04 4.08383721335e+01 -2.33626868821e+02
1.31825673856e+04 3.90581960737e+01 -2.28611997799e+02
1.34896288259e+04 3.73537237056e+01 -2.23691787612e+02
1.38038426460e+04 3.57219211154e+01 -2.18865307208e+02
1.41253754462e+04 3.41598600073e+01 -2.14131573117e+02
1.44543977075e+04 3.26647154343e+01 -2.09489554725e+02
1.47910838817e+04 3.12337634428e+01 -2.04938179254e+02
1.51356124844e+04 2.98643786448e+01 -2.00476336429e+02
1.54881661891e+04 2.85540317370e+01 -1.96102882865e+02
1.58489319246e+04 2.73002869780e+01 -1.91816646180e+02
1.62181009736e+04 2.61007996381e+01 -1.87616428837e+02
1.65958690744e+04 2.49533134331e+01 -1.83501011746e+02
1.69824365246e+04 2.38556579521e+01 -1.79469157622e+02
1.73780082875e+04 2.28057460887e+01 -1.75519614107e+02
1.77827941004e+04 2.18015714846e+01 -1.71651116692e+02
1.81970085861e+04 2.08412059915e+01 -1.67862391420e+02
1.86208713666e+04 1.99227971597e+01 -1.64152157400e+02
1.90546071796e+04 1.90445657568e+01 -1.60519129137e+02
1.94984459976e+04 1.82048033238e+01 -1.56962018684e+02
1.99526231497e+04 1.74018697708e+01 -1.53479537634e+02
2.04173794467e+04 1.66341910173e+01 -1.50070398953e+02
2.08929613085e+04 1.59002566795e+01 -1.46733318668e+02
2.13796208950e+04 1.51986178076e+01 -1.43467017418e+02
2.18776162395e+04 1.45278846747e+01 -1.40270221874e+02
2.23872113857e+04 1.38867246191e+01 -1.37141666038e+02
2.29086765277e+04 1.32738599417e+01 -1.34080092426e+02
2.34422881532e+04 1.26880658594e+01 -1.31084253147e+02
2.39883291902e+04 1.21281685142e+01 -1.28152910878e+02
2.45470891568e+04 1.15930430395e+01 -1.25284839747e+02
2.51188643151e+04 1.10816116836e+01 -1.22478826129e+02
2.57039578277e+04 1.05928419896e+01 -1.19733669357e+02
2.63026799190e+04 1.01257450317e+01 -1.17048182358e+02
2.69153480393e+04 9.67937370842e+00 -1.14421192218e+02
2.75422870334e+04 9.25282109021e+00 -1.11851540680e+02
