# TEMPERATURE = 2.500000e+01
# FREQ WR(AV) WI(AV)
8.91250938134e+01 -3.29415989360e-01 4.76512047496e-02
9.12010839356e+01 -3.29329055568e-01 4.87576957089e-02
9.33254300797e+01 -3.29238037887e-01 4.98897140766e-02
9.54992586021e+01 -3.29142745115e-01 5.10478369280e-02
9.77237220956e+01 -3.29042977164e-01 5.22326535346e-02
1.00000000000e+02 -3.28938524650e-01 5.34447655593e-02
1.02329299228e+02 -3.28829168464e-01 5.46847872508e-02
1.04712854805e+02 -3.28714679333e-01 5.59533456360e-02
1.07151930524e+02 -3.28594817354e-01 5.72510807097e-02
1.09647819614e+02 -3.28469331511e-01 5.85786456206e-02
1.12201845430e+02 -3.28337959168e-01 5.99367068545e-02
1.14815362150e+02 -3.28200425544e-01 6.13259444124e-02
1.17489755494e+02 -3.28056443159e-01 6.27470519835e-02
1.20226443462e+02 -3.27905711265e-01 6.42007371133e-02
1.23026877081e+02 -3.27747915241e-01 6.56877213639e-02
1.25892541179e+02 -3.27582725972e-01 6.72087404670e-02
1.28824955169e+02 -3.27409799202e-01 6.87645444697e-02
1.31825673856e+02 -3.27228774843e-01 7.03558978689e-02
1.34896288259e+02 -3.27039276280e-01 7.19835797363e-02
1.38038426460e+02 -3.26840909626e-01 7.36483838320e-02
1.41253754462e+02 -3.26633262956e-01 7.53511187039e-02
1.44543977075e+02 -3.26415905510e-01 7.70926077739e-02
1.47910838817e+02 -3.26188386853e-01 7.88736894078e-02
1.51356124844e+02 -3.25950236014e-01 8.06952169677e-02
1.54881661891e+02 -3.25700960583e-01 8.25580588459e-02
1.58489319246e+02 -3.25440045769e-01 8.44630984777e-02
1.62181009736e+02 -3.25166953426e-01 8.64112343312e-02
1.65958690744e+02 -3.24881121040e-01 8.84033798734e-02
1.69824365246e+02 -3.24581960672e-01 9.04404635082e-02
1.73780082875e+02 -3.24268857864e-01 9.25234284859e-02
1.77827941004e+02 -3.23941170502e-01 9.46532327808e-02
1.81970085861e+02 -3.23598227634e-01 9.68308489344e-02
1.86208713666e+02 -3.23239328247e-01 9.90572638614e-02
1.90546071796e+02 -3.22863739997e-01 1.01333478616e-01
1.94984459976e+02 -3.22470697896e-01 1.03660508114e-01
1.99526231497e+02 -3.22059402946e-01 1.06039380808e-01
2.04173794467e+02 -3.21629020729e-01 1.08471138316e-01
2.08929613085e+02 -3.21178679947e-01 1.10956834988e-01
2.13796208950e+02 -3.20707470918e-01 1.13497537423e-01
2.18776162395e+02 -3.20214444016e-01 1.16094323916e-01
2.23872113857e+02 -3.19698608057e-01 1.18748283846e-01
2.29086765277e+02 -3.19158928645e-01 1.21460516983e-01
2.34422881532e+02 -3.18594326465e-01 1.24232132726e-01
2.39883291902e+02 -3.18003675515e-01 1.27064249252e-01
2.45470891569e+02 -3.17385801300e-01 1.29957992584e-01
2.51188643151e+02 -3.16739478969e-01 1.32914495558e-01
2.57039578277e+02 -3.16063431406e-01 1.35934896697e-01
2.63026799190e+02 -3.15356327275e-01 1.39020338970e-01
2.69153480393e+02 -3.14616779007e-01 1.42171968443e-01
2.75422870334e+02 -3.13843340760e-01 1.45390932812e-01
2.81838293126e+02 -3.13034506320e-01 1.48678379798e-01
2.88403150313e+02 -3.12188706973e-01 1.52035455412e-01
2.95120922667e+02 -3.11304309333e-01 1.55463302078e-01
3.01995172040e+02 -3.10379613140e-01 1.58963056597e-01
